conquering_cost,filename,total_scores,travelling_cost
64.0,inputs/81.in,286.0,222.0
224.0,inputs/630.in,564.0,340.0
120084.0,inputs/661.in,216310.0,96226.0
647.0,inputs/721.in,1851.0,1204.0
56734902510.863594,inputs/426.in,161864860394.3876,105129957883.52402
133.0,inputs/566.in,445.0,312.0
1282.7999999999993,inputs/46.in,3511.599999999999,2228.7999999999997
21434.0,inputs/477.in,85456.0,64022.0
8329.0,inputs/537.in,45063.0,36734.0
62.0,inputs/17.in,156.0,94.0
3767653.0,inputs/484.in,11186811.0,7419158.0
3996.0,inputs/715.in,2568242282.0,2568238286.0
2400.0,inputs/655.in,5688.0,3288.0
602.0,inputs/595.in,640.0,38.0
177387595715.43036,inputs/604.in,506726105487.5626,329338509772.13226
119.0,inputs/624.in,369.0,250.0
520.0,inputs/95.in,1172.0,652.0
2.75911,inputs/675.in,17.59995,14.84084
294.0,inputs/457.in,620.0,326.0
19.0,inputs/37.in,61.0,42.0
2027948.0,inputs/517.in,2029970.0,2022.0
50.111,inputs/686.in,153.421,103.31
98202454819.51622,inputs/406.in,239790301011.99023,141587846192.47403
94.0,inputs/66.in,292.0,198.0
48.0,inputs/546.in,166.0,118.0
3.0,inputs/641.in,11.0,8.0
17381.0,inputs/490.in,119031.0,101650.0
8107.0,inputs/701.in,19053.09214,10946.092140000002
472.0,inputs/581.in,9166.014,8694.014
84402861344.0,inputs/610.in,86947833418.0,2544972074.0
50.0,inputs/52.in,248.0,198.0
68.0,inputs/572.in,160.0,92.0
1788.0,inputs/432.in,2204.0658999999996,416.06589999999983
2128.0,inputs/523.in,2590.0,462.0
73053753467.0,inputs/463.in,73404949307.0,351195840.0
446.0,inputs/348.in,564.0,118.0
2197.0,inputs/199.in,11449.0,9252.0
20000.0,inputs/208.in,21596.0,1596.0
579.0,inputs/319.in,1549.0,970.0
408.0,inputs/259.in,6818.0,6410.0
920.0,inputs/309.in,4560.0,3640.0
5.0,inputs/218.in,11.0,6.0
48.0,inputs/189.in,17582.00093999999,17534.00093999999
85.0,inputs/358.in,247.0,162.0
856.0,inputs/473.in,3472.0000000000155,2616.0000000000155
16635.0,inputs/13.in,86463.0,69828.0
1659934.1486,inputs/533.in,1679275.9154,19341.7668
48.0,inputs/422.in,140.0,92.0
673327.4639999999,inputs/42.in,1006251.9019999999,332924.43799999997
132001000.0,inputs/562.in,1056001396.0,924000396.0
1173272.0,inputs/600.in,1576530.0,403258.0
305.0,inputs/591.in,6311.0,6006.0
13534.0,inputs/480.in,18588.0,5054.0
1202.0,inputs/651.in,1852.0,650.0
1644.0,inputs/76.in,9576.0,7932.0
678.0,inputs/556.in,1986.0017999999995,1308.0017999999995
247.0,inputs/416.in,3649.0,3402.0
428100.0,inputs/27.in,429632.0,1532.0
66.0,inputs/507.in,456.0,390.0
2457.0,inputs/447.in,5553.0,3096.0
44427.0,inputs/665.in,2926328997.0,2926284570.0
2713.392,inputs/725.in,6831.702399999999,4118.310399999999
3996.0,inputs/634.in,2568242282.0,2568238286.0
2474834.3189999997,inputs/85.in,4082956999.796404,4080482165.477404
8565.0,inputs/94.in,11053.0,2488.0
119.0,inputs/625.in,369.0,250.0
295.0,inputs/674.in,295.0078,0.0078000000000000074
150.0,inputs/456.in,304.0,154.0
6687.0,inputs/687.in,10903.0,4216.0
1013974.0,inputs/516.in,1014984.0,1010.0
16.0,inputs/36.in,50.0,34.0
18512311392.62773,inputs/407.in,57169543282.95446,38657231890.32673
109.0,inputs/547.in,323.0,214.0
209.0,inputs/67.in,785.0,576.0
31.0,inputs/640.in,101.0,70.0
20983.0,inputs/700.in,45812.10798000001,24829.107980000008
